Timestamp,F3 Value,F3 Quality,FC5 Value,5C5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,X Value,Y Value,Z Value
2016-12-19 16:36:51.569479,343,0,-31,0,-374,0,41,0,688,0,-18,0,464,0,-711,0,311,0,616,0,75,0,127,0,347,0,0,0,?
2016-12-19 16:36:51.569525,343,0,-31,0,-374,0,41,0,688,0,-18,0,464,0,-711,0,311,0,616,0,75,0,127,0,347,0,0,0,?
2016-12-19 16:36:51.581339,343,0,-31,0,-374,0,41,0,688,0,-18,0,464,0,-711,0,311,0,616,0,75,0,127,0,347,0,0,0,?
2016-12-19 16:36:51.581429,343,0,-31,0,-374,0,41,0,688,0,-18,0,464,0,-711,0,311,0,616,0,75,0,127,0,347,0,0,0,?
2016-12-19 16:36:51.587772,343,0,-31,0,-374,0,41,0,688,0,-18,0,464,0,-711,0,311,0,616,0,75,0,127,0,347,0,0,0,?
2016-12-19 16:36:51.606804,346,0,-29,0,-370,0,46,0,691,0,-17,0,461,0,-704,0,314,0,624,0,75,0,127,0,351,0,0,0,?
2016-12-19 16:36:51.606884,346,0,-29,0,-370,0,46,0,691,0,-17,0,461,0,-704,0,314,0,624,0,75,0,127,0,351,0,0,0,?
2016-12-19 16:36:51.614533,346,0,-29,0,-370,0,46,0,691,0,-17,0,461,0,-704,0,314,0,624,0,75,0,127,0,351,0,0,0,?
2016-12-19 16:36:51.620913,346,0,-29,0,-370,0,46,0,691,0,-17,0,461,0,-704,0,314,0,624,0,75,0,127,0,351,0,0,0,?
2016-12-19 16:36:51.631141,346,0,-29,0,-370,0,46,0,691,0,-17,0,461,0,-704,0,314,0,624,0,75,0,127,0,351,0,0,0,?
2016-12-19 16:36:51.637583,346,0,-29,0,-370,0,46,0,691,0,-17,0,461,0,-704,0,314,0,624,0,75,0,127,0,351,0,0,0,?
2016-12-19 16:36:51.654715,346,0,-32,0,-368,0,44,0,686,0,-15,0,474,0,-708,0,311,0,623,0,70,0,128,0,350,0,0,0,?
2016-12-19 16:36:51.654768,346,0,-32,0,-368,0,44,0,686,0,-15,0,474,0,-708,0,311,0,623,0,70,0,128,0,350,0,0,0,?
2016-12-19 16:36:51.667520,356,0,-34,0,-366,0,43,0,689,0,-15,0,471,0,-708,0,310,0,623,0,72,0,131,0,348,0,-1,0,?
2016-12-19 16:36:51.667587,347,0,-33,0,-367,0,42,0,688,0,-17,0,470,0,-710,0,315,0,621,0,77,0,133,0,346,0,0,0,?
2016-12-19 16:36:51.673552,339,0,-36,0,-371,0,42,0,690,0,-14,0,467,0,-705,0,312,0,616,0,75,0,130,0,348,0,0,0,?
2016-12-19 16:36:51.686281,340,0,-33,0,-371,0,43,0,689,0,-17,0,466,0,-707,0,311,0,617,0,71,0,127,0,346,0,0,0,?
2016-12-19 16:36:51.692260,342,0,-31,0,-372,0,45,0,685,0,-20,0,469,0,-705,0,315,0,617,0,74,0,128,0,350,0,-1,0,?
2016-12-19 16:36:51.698372,343,0,-31,0,-375,0,42,0,688,0,-18,0,467,0,-702,0,314,0,613,0,74,0,132,0,349,0,0,0,?
2016-12-19 16:36:51.716352,341,0,-38,0,-374,0,41,0,685,0,-20,0,469,0,-708,0,312,0,618,0,71,0,131,0,349,0,0,0,?
2016-12-19 16:36:51.724083,342,0,-36,0,-378,0,44,0,684,0,-19,0,477,0,-706,0,307,0,615,0,70,0,132,0,353,0,-1,0,?
2016-12-19 16:36:51.736774,342,0,-36,0,-378,0,44,0,684,0,-19,0,477,0,-706,0,307,0,615,0,70,0,132,0,353,0,-1,0,?
2016-12-19 16:36:51.754235,347,0,-34,0,-377,0,38,0,686,0,-18,0,472,0,-709,0,312,0,611,0,68,0,128,0,351,0,0,0,?
2016-12-19 16:36:51.754343,339,0,-39,0,-376,0,45,0,686,0,-23,0,469,0,-707,0,318,0,618,0,74,0,132,0,350,0,0,0,?
2016-12-19 16:36:51.754395,341,0,-33,0,-376,0,45,0,687,0,-21,0,473,0,-707,0,311,0,618,0,74,0,132,0,347,0,0,0,?
2016-12-19 16:36:51.754452,350,0,-29,0,-372,0,39,0,690,0,-18,0,472,0,-709,0,313,0,617,0,73,0,125,0,349,0,0,0,?
2016-12-19 16:36:51.760971,350,0,-29,0,-372,0,39,0,690,0,-18,0,472,0,-709,0,313,0,617,0,73,0,125,0,349,0,0,0,?
2016-12-19 16:36:51.766273,343,0,-34,0,-374,0,42,0,692,0,-20,0,472,0,-706,0,315,0,621,0,70,0,127,0,359,0,0,0,?
2016-12-19 16:36:51.774150,343,0,-34,0,-374,0,42,0,692,0,-20,0,472,0,-706,0,315,0,621,0,70,0,127,0,359,0,0,0,?
2016-12-19 16:36:51.787941,343,0,-34,0,-374,0,42,0,692,0,-20,0,472,0,-706,0,315,0,621,0,70,0,127,0,359,0,0,0,?
2016-12-19 16:36:51.809442,343,0,-34,0,-375,0,43,0,686,0,-19,0,472,0,-708,0,313,0,621,0,67,0,130,0,356,0,-1,0,?
2016-12-19 16:36:51.809509,341,0,-34,0,-372,0,43,0,687,0,-19,0,469,0,-705,0,317,0,619,0,71,0,125,0,346,0,-1,0,?
2016-12-19 16:36:51.809550,341,0,-34,0,-372,0,43,0,687,0,-19,0,469,0,-705,0,317,0,619,0,71,0,125,0,346,0,-1,0,?
2016-12-19 16:36:51.815885,341,0,-34,0,-372,0,43,0,687,0,-19,0,469,0,-705,0,317,0,619,0,71,0,125,0,346,0,-1,0,?
2016-12-19 16:36:51.839230,341,0,-34,0,-372,0,43,0,687,0,-19,0,469,0,-705,0,317,0,619,0,71,0,125,0,346,0,-1,0,?
2016-12-19 16:36:51.839297,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.839339,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.855785,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.856590,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.880259,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.880313,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.880355,339,24,-28,8,-370,0,43,0,687,0,-24,0,464,0,-708,0,310,0,618,0,70,0,130,0,350,0,-1,0,?
2016-12-19 16:36:51.906798,343,24,-32,8,-368,0,39,16,685,0,-18,0,468,0,-705,0,311,0,614,0,71,0,131,0,347,0,0,0,?
2016-12-19 16:36:51.906851,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.906918,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.906967,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.937743,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.937790,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.937821,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.937847,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.955536,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.955586,342,24,-38,8,-377,0,39,16,687,24,-17,24,469,8,-709,16,314,8,615,16,69,0,129,8,348,24,0,0,?
2016-12-19 16:36:51.973608,343,24,-36,8,-374,0,38,16,686,24,-16,24,468,8,-707,16,312,8,612,0,72,0,126,8,353,24,0,0,?
2016-12-19 16:36:51.973653,351,24,-31,8,-368,0,41,16,687,24,-20,24,471,8,-707,16,315,8,621,0,75,16,132,0,351,24,-1,0,?
2016-12-19 16:36:51.990745,351,24,-31,8,-368,0,41,16,687,24,-20,24,471,8,-707,16,315,8,621,0,75,16,132,0,351,24,-1,0,?
2016-12-19 16:36:52.003381,350,24,-35,8,-367,0,40,16,685,24,-16,24,462,8,-711,16,316,8,615,0,75,16,132,0,354,24,0,0,?
2016-12-19 16:36:52.003430,343,24,-29,8,-369,0,41,16,686,24,-19,24,468,8,-707,16,318,8,621,0,72,16,128,0,349,24,0,0,?
2016-12-19 16:36:52.003465,343,24,-29,8,-369,0,41,16,686,24,-19,24,468,8,-707,16,318,8,621,0,72,16,128,0,349,24,0,0,?
2016-12-19 16:36:52.009896,343,24,-29,8,-369,0,41,16,686,24,-19,24,468,8,-707,16,318,8,621,0,72,16,128,0,349,24,0,0,?
2016-12-19 16:36:52.026965,343,24,-29,8,-369,0,41,16,686,24,-19,24,468,8,-707,16,318,8,621,0,72,16,128,0,349,24,0,0,?
2016-12-19 16:36:52.027029,343,24,-29,8,-369,0,41,16,686,24,-19,24,468,8,-707,16,318,8,621,0,72,16,128,0,349,24,0,0,?
2016-12-19 16:36:52.044537,345,24,-37,8,-368,0,41,16,686,24,-19,24,473,8,-706,16,316,8,620,0,80,16,132,0,346,24,0,0,?
2016-12-19 16:36:52.044580,345,24,-37,8,-368,0,41,16,686,24,-19,24,473,8,-706,16,316,8,620,0,80,16,132,0,346,24,0,0,?
2016-12-19 16:36:52.050922,345,24,-37,8,-368,0,41,16,686,24,-19,24,473,8,-706,16,316,8,620,0,80,16,132,0,346,24,0,0,?
2016-12-19 16:36:52.057746,345,24,-37,8,-368,0,41,16,686,24,-19,24,473,8,-706,16,316,8,620,0,80,16,132,0,346,24,0,0,?
2016-12-19 16:36:52.070818,346,24,-40,8,-374,0,41,16,684,24,-16,24,466,8,-708,16,311,8,616,0,75,16,126,0,348,24,0,0,?
2016-12-19 16:36:52.070886,346,24,-40,8,-375,0,40,16,685,24,-14,24,468,8,-711,16,310,8,616,0,74,16,124,0,347,24,-1,0,?
2016-12-19 16:36:52.091260,346,24,-40,8,-375,0,40,16,685,24,-14,24,468,8,-711,16,310,8,616,0,74,16,124,0,347,24,-1,0,?
2016-12-19 16:36:52.091317,341,24,-34,8,-370,0,40,16,686,24,-17,24,469,8,-710,16,318,8,616,0,74,16,126,0,351,24,0,0,?
2016-12-19 16:36:52.097738,341,24,-34,8,-370,0,40,16,686,24,-17,24,469,8,-710,16,318,8,616,0,74,16,126,0,351,24,0,0,?
2016-12-19 16:36:52.121151,341,24,-34,8,-370,0,40,16,686,24,-17,24,469,8,-710,16,318,8,616,0,74,16,126,0,351,24,0,0,?
2016-12-19 16:36:52.140596,341,24,-34,8,-370,0,40,16,686,24,-17,24,469,8,-710,16,318,8,616,0,74,16,126,0,351,24,0,0,?
2016-12-19 16:36:52.140633,341,24,-34,8,-370,0,40,16,686,24,-17,24,469,8,-710,16,318,8,616,0,74,16,126,0,351,24,0,0,?
2016-12-19 16:36:52.140710,344,24,-36,8,-371,0,42,16,684,24,-19,24,462,8,-714,16,317,8,615,0,69,16,126,0,356,24,0,0,?
2016-12-19 16:36:52.140744,344,24,-36,8,-371,0,42,16,684,24,-19,24,462,8,-714,16,317,8,615,0,69,16,126,0,356,24,0,0,?
2016-12-19 16:36:52.140774,344,24,-36,8,-371,0,42,16,684,24,-19,24,462,8,-714,16,317,8,615,0,69,16,126,0,356,24,0,0,?
2016-12-19 16:36:52.161315,344,24,-36,8,-371,0,42,16,684,24,-19,24,462,8,-714,16,317,8,615,0,69,16,126,0,356,24,0,0,?
2016-12-19 16:36:52.161391,347,24,-31,8,-374,0,44,16,695,24,-19,24,473,8,-710,16,311,8,617,0,72,16,126,0,350,24,-1,0,?
2016-12-19 16:36:52.177409,347,24,-31,8,-374,0,44,16,695,24,-19,24,473,8,-710,16,311,8,617,0,72,16,126,0,350,24,-1,0,?
2016-12-19 16:36:52.177497,347,24,-31,8,-374,0,44,16,695,24,-19,24,473,8,-710,16,311,8,617,0,72,16,126,0,350,24,-1,0,?
2016-12-19 16:36:52.183630,347,24,-31,8,-374,0,44,16,695,24,-19,24,473,8,-710,16,311,8,617,0,72,16,126,0,350,24,-1,0,?
2016-12-19 16:36:52.190086,347,24,-31,8,-374,0,44,16,695,24,-19,24,473,8,-710,16,311,8,617,0,72,16,126,0,350,24,-1,0,?
2016-12-19 16:36:52.209228,347,24,-31,8,-374,0,44,16,695,24,-19,24,473,8,-710,16,311,8,617,0,72,16,126,0,350,24,-1,0,?
2016-12-19 16:36:52.209274,354,24,-34,8,-374,0,46,16,693,24,-21,24,467,8,-707,16,318,8,612,0,71,16,122,0,346,24,0,0,?
2016-12-19 16:36:52.245827,346,24,-37,8,-373,0,44,16,684,24,-11,24,471,8,-708,16,321,8,615,0,68,16,127,0,344,24,-1,0,?
2016-12-19 16:36:52.264760,344,24,-29,8,-369,0,41,16,690,24,-19,24,472,8,-706,16,314,8,613,0,72,16,126,0,350,24,0,0,?
2016-12-19 16:36:52.277168,344,24,-29,8,-369,0,41,16,690,24,-19,24,472,8,-706,16,314,8,613,0,72,16,126,0,350,24,0,0,?
2016-12-19 16:36:52.283796,343,24,-36,8,-369,0,43,16,688,24,-20,24,470,8,-702,16,313,8,617,0,72,16,122,0,347,24,-1,0,?
2016-12-19 16:36:52.296228,343,24,-36,8,-369,0,43,16,688,24,-20,24,470,8,-702,16,313,8,617,0,72,16,122,0,347,24,-1,0,?
2016-12-19 16:36:52.296284,343,24,-36,8,-369,0,43,16,688,24,-20,24,470,8,-702,16,313,8,617,0,72,16,122,0,347,24,-1,0,?
2016-12-19 16:36:52.296326,343,24,-36,8,-369,0,43,16,688,24,-20,24,470,8,-702,16,313,8,617,0,72,16,122,0,347,24,-1,0,?
2016-12-19 16:36:52.296363,343,24,-36,8,-369,0,43,16,688,24,-20,24,470,8,-702,16,313,8,617,0,72,16,122,0,347,24,-1,0,?
2016-12-19 16:36:52.296399,341,24,-29,8,-376,0,41,16,687,24,-16,24,467,8,-709,16,317,8,619,0,73,16,131,0,352,24,0,0,?
2016-12-19 16:36:52.296435,338,24,-37,8,-369,0,43,16,688,24,-18,24,466,8,-708,16,313,8,621,0,74,16,130,0,349,24,0,0,?
2016-12-19 16:36:52.296469,338,24,-37,8,-369,0,43,16,688,24,-18,24,466,8,-708,16,313,8,621,0,74,16,130,0,349,24,0,0,?
2016-12-19 16:36:52.302401,354,24,-38,8,-375,0,44,16,687,24,-19,24,472,8,-711,16,313,8,611,0,68,16,125,0,346,24,0,0,?
2016-12-19 16:36:52.318833,354,24,-38,8,-375,0,44,16,687,24,-19,24,472,8,-711,16,313,8,611,0,68,16,125,0,346,24,0,0,?
2016-12-19 16:36:52.318906,349,24,-37,8,-369,0,42,16,687,24,-12,24,468,8,-709,16,314,8,616,0,69,16,122,0,343,24,-1,0,?
2016-12-19 16:36:52.325250,341,24,-34,8,-365,0,43,16,688,24,-17,24,468,8,-705,16,315,8,616,0,71,16,122,0,341,24,-1,0,?
2016-12-19 16:36:52.335289,339,24,-30,8,-371,0,46,16,691,24,-20,24,470,8,-710,16,316,8,610,0,77,16,124,0,345,24,0,0,?
2016-12-19 16:36:52.359808,345,24,-31,8,-370,0,43,16,686,24,-16,24,464,8,-708,16,321,8,617,0,70,16,126,0,346,24,0,0,?
2016-12-19 16:36:52.359872,346,24,-29,8,-368,0,42,16,685,24,-21,24,468,8,-708,16,319,8,615,0,75,16,124,0,350,24,-1,0,?
2016-12-19 16:36:52.359912,343,24,-29,8,-376,0,42,16,688,24,-21,24,474,8,-709,16,319,8,614,0,75,16,125,0,350,24,0,0,?
2016-12-19 16:36:52.359946,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.386775,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.386825,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.386870,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.416643,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.422910,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.453885,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.468197,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.468960,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.469021,343,24,-39,8,-368,16,42,8,690,8,-18,0,466,0,-706,0,315,16,625,0,70,16,124,0,344,24,0,0,?
2016-12-19 16:36:52.469070,337,24,-36,8,-377,16,44,8,690,8,-17,0,471,0,-708,0,314,16,618,24,71,24,128,24,342,24,0,0,?
2016-12-19 16:36:52.469115,337,24,-36,8,-377,16,44,8,690,8,-17,0,471,0,-708,0,314,16,618,24,71,24,128,24,342,24,0,0,?
2016-12-19 16:36:52.469139,337,24,-36,8,-377,16,44,8,690,8,-17,0,471,0,-708,0,314,16,618,24,71,24,128,24,342,24,0,0,?
2016-12-19 16:36:52.469182,337,24,-36,8,-377,16,44,8,690,8,-17,0,471,0,-708,0,314,16,618,24,71,24,128,24,342,24,0,0,?
2016-12-19 16:36:52.470214,337,24,-36,8,-377,16,44,8,690,8,-17,0,471,0,-708,0,314,16,618,24,71,24,128,24,342,24,0,0,?
2016-12-19 16:36:52.483926,337,24,-36,8,-377,16,44,8,690,8,-17,0,471,0,-708,0,314,16,618,24,71,24,128,24,342,24,0,0,?
2016-12-19 16:36:52.508901,336,24,-33,8,-376,16,42,8,691,8,-20,0,470,0,-707,0,314,16,616,24,70,24,133,24,344,24,0,0,?
2016-12-19 16:36:52.508971,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.509014,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.509052,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.525413,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.543821,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.550263,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.550315,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.550355,341,24,-38,8,-373,16,45,8,683,8,-18,0,470,0,-706,0,311,16,614,24,73,24,119,24,350,24,-1,0,?
2016-12-19 16:36:52.573595,340,24,-31,8,-374,16,43,8,686,8,-18,0,465,0,-709,0,316,16,614,24,73,24,122,24,350,24,-1,0,?
2016-12-19 16:36:52.573662,340,24,-31,8,-374,16,43,8,686,8,-18,0,465,0,-709,0,316,16,614,24,73,24,122,24,350,24,-1,0,?
2016-12-19 16:36:52.573707,340,24,-31,8,-374,16,43,8,686,8,-18,0,465,0,-709,0,316,16,614,24,73,24,122,24,350,24,-1,0,?
2016-12-19 16:36:52.584144,340,24,-31,8,-374,16,43,8,686,8,-18,0,465,0,-709,0,316,16,614,24,73,24,122,24,350,24,-1,0,?
2016-12-19 16:36:52.589644,339,24,-40,8,-373,16,44,8,684,8,-20,0,466,0,-707,0,313,16,619,24,70,24,129,24,345,24,0,0,?
2016-12-19 16:36:52.595101,339,24,-40,8,-373,16,44,8,684,8,-20,0,466,0,-707,0,313,16,619,24,70,24,129,24,345,24,0,0,?
2016-12-19 16:36:52.607532,339,24,-40,8,-373,16,44,8,684,8,-20,0,466,0,-707,0,313,16,619,24,70,24,129,24,345,24,0,0,?
2016-12-19 16:36:52.647903,351,24,-31,8,-371,16,44,8,694,8,-17,0,469,0,-706,0,313,16,618,24,69,24,123,24,349,24,0,0,?
2016-12-19 16:36:52.647980,340,24,-36,8,-366,16,40,8,690,8,-22,0,468,0,-708,0,310,16,618,24,68,24,123,24,342,24,0,0,?
2016-12-19 16:36:52.648024,348,24,-36,8,-369,16,45,8,687,8,-18,0,461,0,-709,0,310,16,616,24,67,24,123,24,346,24,0,0,?
2016-12-19 16:36:52.648063,343,24,-29,8,-374,16,42,8,683,8,-18,0,462,0,-705,0,312,16,616,24,69,24,134,24,347,24,0,0,?
2016-12-19 16:36:52.648100,343,24,-29,8,-374,16,42,8,683,8,-18,0,462,0,-705,0,312,16,616,24,69,24,134,24,347,24,0,0,?
2016-12-19 16:36:52.672510,346,24,-29,8,-371,16,39,8,687,8,-17,0,471,0,-708,0,312,16,615,24,72,24,125,24,342,24,0,0,?
2016-12-19 16:36:52.672561,346,24,-29,8,-371,16,39,8,687,8,-17,0,471,0,-708,0,312,16,615,24,72,24,125,24,342,24,0,0,?
2016-12-19 16:36:52.672592,346,24,-29,8,-371,16,39,8,687,8,-17,0,471,0,-708,0,312,16,615,24,72,24,125,24,342,24,0,0,?
2016-12-19 16:36:52.677941,346,24,-29,8,-371,16,39,8,687,8,-17,0,471,0,-708,0,312,16,615,24,72,24,125,24,342,24,0,0,?
2016-12-19 16:36:52.681079,346,24,-29,8,-371,16,39,8,687,8,-17,0,471,0,-708,0,312,16,615,24,72,24,125,24,342,24,0,0,?
2016-12-19 16:36:52.694302,339,24,-34,8,-371,16,44,8,686,8,-19,0,467,0,-710,0,314,16,615,24,70,24,117,24,346,24,-1,0,?
2016-12-19 16:36:52.708413,343,24,-32,8,-370,16,42,8,684,8,-17,0,468,0,-704,0,317,16,614,24,68,24,123,24,346,24,0,0,?
2016-12-19 16:36:52.708462,344,24,-34,8,-374,16,46,8,687,8,-18,0,468,0,-707,0,319,16,617,24,70,24,127,24,344,24,0,0,?
2016-12-19 16:36:52.716443,344,24,-34,8,-374,16,46,8,687,8,-18,0,468,0,-707,0,319,16,617,24,70,24,127,24,344,24,0,0,?
2016-12-19 16:36:52.730355,347,24,-24,8,-372,16,42,8,688,8,-16,0,470,0,-701,0,314,16,609,24,69,24,127,24,346,24,0,0,?
2016-12-19 16:36:52.730421,343,24,-23,8,-375,16,41,8,688,8,-16,0,468,0,-703,0,313,16,613,24,71,24,130,24,343,24,0,0,?
2016-12-19 16:36:52.735968,343,24,-23,8,-375,16,41,8,688,8,-16,0,468,0,-703,0,313,16,613,24,71,24,130,24,343,24,0,0,?
2016-12-19 16:36:52.748264,340,24,-24,8,-376,16,40,8,687,8,-17,0,466,0,-708,0,315,16,619,24,71,24,127,24,341,24,0,0,?
2016-12-19 16:36:52.753879,344,24,-23,8,-377,16,43,8,691,8,-18,0,461,0,-706,0,317,16,617,24,72,24,127,24,340,24,0,0,?
2016-12-19 16:36:52.766753,344,24,-27,8,-372,16,41,8,694,8,-19,0,467,0,-703,0,313,16,615,24,74,24,131,24,340,24,0,0,?
2016-12-19 16:36:52.773639,342,24,-26,8,-371,16,40,8,685,8,-13,0,460,0,-713,0,315,16,621,24,65,24,124,24,346,24,-1,0,?
2016-12-19 16:36:52.775391,342,24,-26,8,-371,16,40,8,685,8,-13,0,460,0,-713,0,315,16,621,24,65,24,124,24,346,24,-1,0,?
2016-12-19 16:36:52.783048,342,24,-26,8,-371,16,40,8,685,8,-13,0,460,0,-713,0,315,16,621,24,65,24,124,24,346,24,-1,0,?
2016-12-19 16:36:52.789818,340,24,-24,8,-373,16,41,8,687,8,-19,0,457,0,-707,0,315,16,618,24,66,24,121,24,348,24,0,0,?
2016-12-19 16:36:52.818741,340,24,-23,8,-372,16,41,8,684,8,-22,0,471,0,-706,0,312,16,622,24,75,24,126,24,354,24,0,0,?
2016-12-19 16:36:52.818823,342,24,-29,8,-371,16,42,8,686,8,-18,0,474,0,-709,0,311,16,622,24,73,24,129,24,356,24,0,0,?
2016-12-19 16:36:52.818890,347,24,-36,8,-369,16,43,8,685,8,-16,0,468,0,-712,0,315,16,617,24,75,24,129,24,347,24,0,0,?
2016-12-19 16:36:52.835729,347,24,-36,8,-369,16,43,8,685,8,-16,0,468,0,-712,0,315,16,617,24,75,24,129,24,347,24,0,0,?
2016-12-19 16:36:52.844085,347,24,-36,8,-369,16,43,8,685,8,-16,0,468,0,-712,0,315,16,617,24,75,24,129,24,347,24,0,0,?
2016-12-19 16:36:52.863148,347,24,-36,8,-369,16,43,8,685,8,-16,0,468,0,-712,0,315,16,617,24,75,24,129,24,347,24,0,0,?
2016-12-19 16:36:52.875934,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.894879,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.894921,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.894954,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.894990,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.895016,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.895052,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.907004,341,24,-22,8,-371,16,45,8,690,8,-19,0,471,0,-708,0,317,16,612,24,70,24,114,24,344,24,-1,0,?
2016-12-19 16:36:52.907829,344,24,-20,8,-368,16,42,8,689,8,-20,0,469,0,-705,0,315,16,613,24,70,24,124,24,348,24,0,0,?
2016-12-19 16:36:52.931290,342,24,-30,8,-369,16,43,8,685,8,-18,0,465,16,-707,0,314,16,619,24,70,24,132,24,354,24,0,0,?
2016-12-19 16:36:52.967298,341,24,-35,8,-376,16,43,8,687,8,-16,0,469,16,-711,0,316,16,618,24,68,24,124,24,349,24,0,0,?
